f1,f2,f3,f4,f5,f6,f7,y_target_f1
1.997776,-0.42299795,-0.6980329,-4.142841,1.5398848,1.5398848,-0.40484113,1.997776
16.624964,0.6054215,-0.63993764,0.8321966,-4.3907576,3.8321967,17.096071,16.624964
10.699346,-0.89859396,1.073852,-6.1559186,3.3554764,3.3554764,-8.527467,10.699346
10.401057,1.4884957,1.4884082,0.6369227,-2.6599197,3.6369226,8.290727,10.401057
80.35073,-1.6497266,-0.009846837,5.329203,-9.673329,8.329203,181.65488,80.35073
-0.37239355,-0.37114978,0.6275877,-3.3698997,-0.37489983,-0.36989975,-0.3723998,-0.37239355
0.23209086,0.2811439,0.8509486,-2.5370529,-0.26033068,0.46294704,0.11313221,0.23209086
30.649263,1.7355015,1.1527023,3.7314758,-4.1006727,6.731476,41.033993,30.649263
3.056976,-1.2799828,-1.2890188,-5.3515553,1.4059783,1.4059783,-2.1306896,3.056976
2.115534,1.5964372,0.70300364,-0.88351977,0.118374445,2.1164804,1.3667177,2.115534
24.971964,1.7409655,0.1576228,2.9839804,-3.7882447,5.98398,30.260746,24.971964
0.9351581,0.4235843,-0.45889273,-2.0590875,-1.0475116,0.94091254,0.19238459,0.9351581
4.916298,0.7397798,-0.36667055,-0.90950745,-2.4171023,2.0904925,2.698794,4.916298
28.278996,0.06930206,-0.66398704,1.9742621,-5.7323813,4.974262,37.974888,28.278996
18.73793,0.79038495,-0.7630964,1.2956897,-4.370402,4.2956896,20.301188,18.73793
14.003952,0.16850966,-0.6047859,0.07326189,-4.614246,3.073262,13.426839,14.003952
3.6738884,0.77960753,-0.7977618,-1.1141566,-1.969359,1.8858434,1.7488133,3.6738884
18.210743,1.6905017,0.35234877,1.9901111,-3.3503609,4.990111,18.950882,18.210743
6.4707303,0.6300106,0.14915211,-0.7259822,-2.943428,2.2740178,4.1036687,6.4707303
19.65026,0.6623793,-0.99498004,1.3158584,-4.5795584,4.3158584,21.864414,19.65026
1.1090391,-0.27667832,-1.8915645,-2.50319,-2.360316,0.49680996,-0.202903,1.1090391
6.074194,1.1409681,0.3374344,-0.37245154,-2.217784,2.6275485,3.759728,6.074194
0.16189842,0.07964819,1.110984,-2.985659,0.275384,0.275384,0.1443067,0.16189842
8.382924,1.0269451,0.9102626,-0.07581256,-2.854405,2.9241874,6.064876,8.382924
0.07080346,0.09721858,0.525469,-2.683371,-0.5541512,0.31662902,-0.09812744,0.07080346
0.113099605,-0.41884336,0.34081784,-3.6832743,0.3625741,0.3625741,-0.19609849,0.113099605
14.851708,1.2182611,0.49124283,1.0928605,-3.5430562,4.09286,14.188312,14.851708
13.473252,0.9491583,0.47108158,0.65695876,-3.6885257,3.6569588,12.369654,13.473252
30.155415,0.5653965,0.12828559,2.6481814,-5.303147,5.6481814,41.216587,30.155415
2.796411,0.84775686,-0.8735852,-1.2455878,-1.5189103,1.7544122,1.2137657,2.796411
19.022655,1.4548494,-0.049133655,1.9057028,-3.67505,4.905703,20.35892,19.022655
22.855234,1.0674464,-0.6274685,2.1125798,-4.37097,5.11258,27.02483,22.855234
19.522861,0.9122148,-0.7129914,1.512133,-4.3008633,4.512133,21.49613,19.522861
0.9830369,1.0249764,1.5439172,-1.7792722,0.4426202,1.2207278,0.8463961,0.9830369
12.287258,1.2165484,1.0192792,0.70251936,-3.2421381,3.7025194,10.696716,12.287258
17.949816,1.5899513,0.28065315,1.8662702,-3.4367552,4.86627,18.602648,17.949816
9.469153,1.3306698,1.3042983,0.35513645,-2.6902642,3.3551364,7.2368255,9.469153
11.936899,-1.9829326,-0.39737383,-7.606882,2.5891612,2.5891612,-12.653642,11.936899
13.017333,1.6979969,1.4586334,1.2222002,-2.7928252,4.2222004,11.502609,13.017333
100.0068,-0.8853608,0.48825145,7.0706763,-9.922599,10.070677,249.82193,100.0068
3.436561,0.77359813,-0.8641958,-1.1670009,-1.8899126,1.8329991,1.5840377,3.436561
0.6407718,0.49587965,0.3287606,-2.148281,-0.54351723,0.8517189,0.23897845,0.6407718
17.288727,0.6791027,-0.6747584,0.99167675,-4.369587,3.9916768,18.077984,17.288727
16.027111,1.0361624,0.0029771712,1.1121755,-3.8634777,4.1121755,15.978713,16.027111
45.532547,-0.5660486,0.23520422,3.4475758,-7.0959435,6.447576,77.30851,45.532547
1.6539004,0.22832425,0.32270327,-3.2797806,1.675676,1.675676,0.46428213,1.6539004
28.163921,0.4041519,-0.42375508,2.2506127,-5.3750424,5.2506127,37.427933,28.163921
23.478903,0.4408065,-1.1620727,1.6575286,-5.076628,4.657529,28.61384,23.478903
5.9984126,0.45003945,-0.12771198,-0.9561095,-3.057096,2.0438905,3.6411467,5.9984126
16.720446,1.0411637,-0.13688298,1.2182379,-3.9238088,4.218238,17.014717,16.720446
39.23289,0.11635979,1.1009425,3.3579133,-6.1529474,6.357913,61.29687,39.23289
33.37311,0.47209102,0.71087176,2.9712524,-5.5457544,5.9712524,47.951263,33.37311
-0.18498416,-0.8651088,-0.22755271,-4.1771936,0.051895406,0.051895406,-0.620672,-0.18498416
30.411,-0.53898644,-0.68661094,1.7165649,-6.470571,4.7165647,42.87589,30.411
8.157117,1.3277098,1.1124228,0.13808714,-2.4527862,3.138087,5.8038616,8.157117
11.248967,1.812185,1.7974228,1.04362,-2.4172764,4.04362,9.241245,11.248967
9.880237,0.4368334,0.42173085,-0.33068782,-3.7936263,2.6693122,7.873911,9.880237
7.245642,1.823408,1.2015991,0.3954628,-1.6543171,3.3954628,4.89466,7.245642
45.96823,-0.08478332,0.72026825,3.9240146,-6.6130056,6.9240146,77.67648,45.96823
7.477782,0.9755642,0.6836978,-0.26860794,-2.739129,2.7313921,5.1121974,7.477782
0.07419468,-0.48462996,0.253025,-3.7580621,0.3225693,0.3225693,-0.25718147,0.07419468
2.3236217,0.010987346,-1.6908376,-2.0027823,-2.513881,0.9972176,0.5942986,2.3236217
13.2508135,1.5186669,1.2032506,1.1060835,-3.0240812,4.1060834,11.868882,13.2508135
47.007584,-0.7222155,-0.06980217,3.4623013,-7.3119354,6.4623013,81.243324,47.007584
23.653032,0.20788825,-1.3522062,1.4800352,-5.3342705,4.4800353,29.114126,23.653032
0.63963073,0.69786394,1.3567472,-2.1463282,0.23292913,0.8536717,0.55077493,0.63963073
116.8835,-1.7851058,-1.9942036,6.827508,-11.890213,9.827508,319.07388,116.8835
13.890309,0.105598815,-0.65607405,0.0027841614,-4.671802,3.0027843,13.291351,13.890309
49.45512,-0.3761838,0.060895775,4.023207,-7.043072,7.023207,86.96372,49.45512
6.5122323,1.1127651,0.48286897,-0.31912467,-2.3595984,2.6808753,4.1625185,6.5122323
22.230001,0.9816551,-0.73317313,1.9521301,-4.4211297,4.9521303,26.000372,22.230001
31.809566,0.14382656,0.1432695,2.4893308,-5.8199344,5.489331,45.036232,31.809566
48.339542,1.1052223,1.8051978,5.2382107,-5.4663296,8.238211,81.82063,48.339542
40.117607,-0.1550707,0.86786485,3.2188702,-6.468514,6.21887,63.696575,40.117607
33.029644,0.13311608,0.37106672,2.6317222,-5.884536,5.6317225,47.6028,33.029644
3.5779185,0.4059168,-1.0846927,-1.4329193,-2.440136,1.5670807,1.5743167,3.5779185
1.4886835,0.62919503,-0.6585987,-1.7401532,-1.1241137,1.2598468,0.491263,1.4886835
16.75389,1.2350442,0.0897992,1.3886254,-3.7149692,4.3886256,16.96648,16.75389
36.071365,0.8246506,1.4462975,3.6100368,-5.291583,6.610037,53.341957,36.071365
4.454502,0.096168034,-0.93641794,-1.5200193,-3.11141,1.4799807,2.2089884,4.454502
40.421394,-0.17731643,0.8507852,3.2336323,-6.5031066,6.233632,64.43437,40.421394
57.90709,-0.3646451,-0.6227476,4.8382473,-7.348908,7.8382473,109.71068,57.90709
0.3320179,0.37269175,1.3006712,-2.5761166,0.21920583,0.42388347,0.3218126,0.3320179
0.12849562,0.17938076,0.76399904,-2.6429887,-0.3498375,0.3570112,0.014623298,0.12849562
6.83072,1.2545521,0.68633306,-0.14680707,-2.2589972,2.853193,4.4722376,6.83072
15.339707,0.47179374,-0.5344917,0.52966887,-4.4158444,3.5296688,15.232214,15.339707
2.6520462,1.4747458,-0.043087143,-0.8055266,-0.4878735,2.1944735,1.4564077,2.6520462
53.484447,0.067397475,0.14057384,4.819725,-6.7323556,7.819725,96.84347,53.484447
18.107782,0.08885077,-1.473263,0.6043699,-5.0776644,3.6043699,19.714352,18.107782
9.175158,0.41110632,0.41057402,-0.46411568,-3.7136006,2.5358844,7.0386505,9.175158
1.8004713,-1.2698251,-1.571617,-5.114167,0.96732193,0.96732193,-1.4878137,1.8004713
1.7192023,-0.17709218,-0.31114292,-3.7896354,1.5323144,1.5323144,-0.01986931,1.7192023
14.417764,0.22737493,-0.62702656,0.1849549,-4.5923038,3.184955,13.996742,14.417764
13.835175,-1.1363105,0.17681895,-6.925169,3.56255,3.56255,-13.300246,13.835175
38.716843,0.28951314,1.2359763,3.4512925,-5.953189,6.4512925,59.89567,38.716843
6.2131276,0.91272414,0.24717924,-0.53636694,-2.5361142,2.463633,3.8694172,6.2131276
175.85168,0.47961396,0.33303005,10.397359,-13.113762,13.397359,582.42505,175.85168
105.47064,-1.4898967,-0.7590458,6.7145076,-10.882036,9.714508,272.4605,105.47064
6.212299,1.2625223,0.46538436,-0.24797718,-2.1003926,2.7520227,3.8962731,6.212299
6.759603,0.6357218,0.24115123,-0.67213714,-2.9996028,2.327863,4.389241,6.759603
37.623856,-0.11041257,0.7860333,2.9705036,-6.3261065,5.970504,57.926228,37.623856
70.453606,-0.7378879,-0.35530224,5.5161157,-8.255693,8.516116,147.56154,70.453606
4.808434,-0.83014613,-0.28886536,-5.1234446,2.236361,2.236361,-2.533253,4.808434
7.030416,-0.95668954,0.5658685,-5.635881,2.6621497,2.6621497,-4.634087,7.030416
0.65585715,0.08268416,-0.8862638,-2.378182,-1.4440885,0.621818,-0.13559693,0.65585715
23.28843,0.49546778,-1.1302596,1.6787081,-5.006848,4.678708,28.229742,23.28843
20.897543,0.7564008,-0.9592287,1.5724483,-4.5700564,4.5724483,23.881815,20.897543
39.98843,-0.8030091,0.22700888,2.629749,-7.13608,5.6297493,64.25936,39.98843
0.3767417,-0.6398902,-0.270096,-4.0471163,0.540437,0.540437,-0.37837574,0.3767417
18.911825,-0.6178486,-0.50124127,-7.111949,4.536631,4.536631,-20.003157,18.911825
31.941877,-0.4185684,-0.28191587,2.0135982,-6.41296,5.0135984,45.9229,31.941877
0.7786571,0.8228423,1.356924,-1.9855007,0.25247243,1.0144993,0.6473139,0.7786571
12.140214,-0.2973272,1.5810697,-5.687623,4.078415,4.078415,-8.984114,12.140214
11.280828,0.30545712,0.12350248,-0.22326522,-4.140729,2.7767348,9.662055,11.280828
31.084326,1.1214477,0.7645066,3.2518406,-4.7646427,6.2518406,42.524612,31.084326
6.754465,0.88676697,0.414461,-0.46462142,-2.6926644,2.5353787,4.38683,6.754465
2.638419,0.92971575,-0.7700753,-1.2186139,-1.3229264,1.7813861,1.1640893,2.638419
5.9582505,0.6763334,0.004055489,-0.77597463,-2.7680793,2.2240255,3.6157477,5.9582505
3.8475747,1.2975599,-0.3648994,-0.6663131,-1.322542,2.3336868,2.032963,3.8475747
1.8173414,-0.36788863,-0.59388816,-4.0404725,1.4853262,1.4853262,-0.28112724,1.8173414
0.10164216,-0.084323406,-0.35522115,-2.7059488,-1.1859114,0.29405117,-0.3446318,0.10164216
20.969711,0.09114626,-1.6300375,1.0102243,-5.286639,4.0102243,24.472527,20.969711
15.338351,0.105836585,-0.97935426,0.21739627,-4.8170776,3.2173963,15.407894,15.338351
12.574092,1.0840013,0.8140516,0.6343917,-3.4285119,3.6343918,11.113257,12.574092
0.33514565,0.24015367,1.2706851,-2.8333802,0.46049133,0.46049133,0.3127624,0.33514565
6.2422023,1.2932259,0.495779,-0.21741481,-2.069488,2.7825851,3.9262514,6.2422023
15.024596,-0.9964245,0.02029004,-6.9491053,3.8198633,3.8198633,-14.718078,15.024596
12.071183,0.34402505,0.029569153,-0.06932029,-4.198106,2.9306798,10.687596,12.071183
56.153423,-0.9526922,-1.1567422,4.144857,-7.8920326,7.144857,105.87522,56.153423
3.392132,-0.10730878,-0.35238186,-4.030448,2.2927825,2.2927825,-0.51574785,3.392132
1.0504744,0.27718967,-0.9274327,-2.118308,-1.412576,0.881692,0.11194113,1.0504744
16.406029,0.9791883,-0.14696269,1.1192801,-3.962174,4.11928,16.57227,16.406029
47.878006,-0.92200917,-0.37728179,3.3726783,-7.5509944,6.3726783,83.76596,47.878006
2.6889431,0.895618,-0.81536776,-1.2330565,-1.3982352,1.7669435,1.1752881,2.6889431
0.4068945,0.14375378,-0.3016902,-2.439772,-1.0615964,0.5602281,-0.11737451,0.4068945
10.982202,-0.42579544,1.558998,-5.6529737,3.7995899,3.7995899,-7.8221974,10.982202
11.49329,1.4193965,1.3556548,0.75079507,-2.9034052,3.7507951,9.631107,11.49329
89.174904,-1.2713746,0.72633535,6.186102,-9.729121,9.186102,211.21585,89.174904
14.962407,0.86376333,0.030270303,0.8077077,-3.9464612,3.8077078,14.500497,14.962407
8.280391,0.6925261,0.60955477,-0.37231112,-3.2314065,2.627689,5.983669,8.280391
15.370996,0.12795073,-0.9594809,0.24105811,-4.7959695,3.241058,15.445739,15.370996
8.321134,0.5264605,0.46858257,-0.5047166,-3.4345646,2.4952834,6.046354,8.321134
0.29262868,0.32143816,0.76248544,-2.462409,-0.32045472,0.5375909,0.12830965,0.29262868
31.576689,0.51151913,0.3878881,2.7815917,-5.4252877,5.7815914,44.1631,31.576689
13.87457,1.0406967,0.4947225,0.7952837,-3.6325576,3.7952836,12.888082,13.87457
9.172024,0.8338119,0.8200145,-0.10956801,-3.220964,2.890432,6.9677186,9.172024
0.5181813,0.46888503,1.496856,-2.5733166,0.59543985,0.59543985,0.51091146,0.5181813
50.758457,-0.37244058,-0.07193403,4.1568575,-7.0872507,7.1568575,90.34895,50.758457
26.415333,0.9420519,-0.3263081,2.4871626,-4.716787,5.4871626,33.58647,26.415333
0.5947426,-0.38582695,-1.774485,-2.7200258,-2.2230475,0.27997413,-0.4814828,0.5947426
35.896435,-2.0908504,-1.1747832,1.0196613,-8.316436,4.0196614,56.517185,35.896435
2.1904616,0.8097483,-0.80323267,-1.41802,-1.2711058,1.58198,0.88119954,2.1904616
-0.5025547,-0.51987255,-0.2864316,-3.2532885,-1.3074641,-0.25328845,-0.7437672,-0.5025547
0.2407705,0.17801273,0.25044826,-2.5187569,-0.7139724,0.48124322,-0.06300791,0.2407705
6.5977097,-1.1291052,0.3041297,-5.766076,2.4351451,2.4351451,-4.5625615,6.5977097
21.039865,1.650301,-0.03423654,2.360603,-3.621693,5.360603,23.51653,21.039865
8.006472,-0.76555187,0.98263407,-5.5715013,3.0096757,3.0096757,-5.2137594,8.006472
0.8735043,-0.3372109,-0.10641765,-3.7938356,0.9755252,0.9755252,-0.082256176,0.8735043
13.157581,-0.5193838,1.1229284,-6.105147,4.0220246,4.0220246,-10.855181,13.157581
7.6428566,1.18051,0.8785251,-0.070341825,-2.5259893,2.9296582,5.2762837,7.6428566
6.1231523,0.70211804,0.07988384,-0.72603506,-2.775325,2.273965,3.7722359,6.1231523
4.4555507,1.4192846,-0.11540996,-0.4462326,-1.3800243,2.5537674,2.489194,4.4555507
-0.5196736,-0.7557505,0.22096278,-3.9047554,-0.31091502,-0.31091502,-0.6143794,-0.5196736
0.67679787,-0.16910024,0.33334544,-3.5298789,0.88397837,0.88397837,0.08872823,0.67679787
19.119553,-0.059758533,-1.7309839,0.62082756,-5.3161054,3.6208277,21.458044,19.119553
1.6967905,0.7004461,-0.7000834,-1.6292934,-1.1472973,1.3707066,0.6106112,1.6967905
16.109007,1.0149163,-0.040612124,1.1061176,-3.8947082,4.1061177,16.110659,16.109007
0.9584717,1.018363,1.8388269,-1.8811699,0.7176343,1.1188301,0.9202502,0.9584717
11.90609,0.11970045,-0.20621765,-0.28460082,-4.4297423,2.7153993,10.542242,11.90609
50.38418,-0.73603135,-0.43441105,3.7922075,-7.4504466,6.7922077,89.957375,50.38418
24.008219,1.1060554,-0.50977093,2.3042207,-4.4030175,5.3042207,29.035526,24.008219
3.0595105,0.93356454,-0.78523344,-1.1205062,-1.5121722,1.8794938,1.4029009,3.0595105
14.640278,1.0428808,0.32411712,0.9120917,-3.7145774,3.9120917,13.961678,14.640278
4.4891996,0.37617448,-0.75604326,-1.2847472,-2.762647,1.7152528,2.282209,4.4891996
8.826532,0.67469436,0.6492934,-0.2986852,-3.3485239,2.7013147,6.596002,8.826532
4.5641274,1.5152997,-0.01544207,-0.34773552,-1.2883904,2.6522646,2.5942335,4.5641274
6.1238065,0.91762424,0.21750873,-0.5478863,-2.5085392,2.4521136,3.7865412,6.1238065
13.679617,1.1708025,0.6960251,0.87629104,-3.465105,3.876291,12.570362,13.679617
-0.04313233,-0.13367052,0.8972558,-3.2043672,0.078184776,0.078184776,-0.06379618,-0.04313233
-0.60285026,-0.7540483,0.26304358,-3.8604937,-0.4355117,-0.4355117,-0.65040123,-0.60285026
2.4462306,-0.12928389,-0.42454103,-3.879488,1.9024261,1.9024261,-0.16132358,2.4462306
4.5212984,-0.58179635,-0.28188032,-4.7848697,2.3361332,2.3361332,-1.911419,4.5212984
1.9843056,0.8508083,1.1352229,-2.5865366,2.112235,2.112235,1.1096506,1.9843056
11.723615,0.4273468,0.19201434,-0.051992107,-4.0605216,2.9480078,10.201723,11.723615
0.48178512,0.5388057,1.388703,-2.3727002,0.27378377,0.6272997,0.4519224,0.48178512
20.664785,0.01922952,-1.702845,0.9058293,-5.3425536,3.9058294,24.00158,20.664785
9.75688,1.0860558,1.0841582,0.19595678,-3.0235922,3.1959567,7.6046042,9.75688
10.935202,-0.46427673,1.5209876,-5.690102,3.7598116,3.7598116,-7.850313,10.935202
24.582262,-0.5653829,-1.8883075,0.9362595,-6.2061696,3.9362595,31.469429,24.582262
30.84552,0.23966067,0.019734269,2.4517243,-5.6762166,5.4517245,42.94978,30.84552
-0.28807092,-0.3798568,0.6509708,-3.4513524,-0.16561294,-0.16561294,-0.30921173,-0.28807092
18.353706,0.44446304,-1.1042979,0.9442845,-4.71324,3.9442844,19.893808,18.353706
0.2959705,0.35623148,1.0457882,-2.4974957,-0.0805251,0.5025044,0.21718295,0.2959705
11.562385,1.6103295,1.5583875,0.9226857,-2.695036,3.9226856,9.67064,11.562385
0.92439204,-0.5518526,-0.48677203,-4.071695,0.9256953,0.9256953,-0.32202232,0.92439204
7.2430544,-0.85981417,0.7002486,-5.5577507,2.78285,2.78285,-4.647598,7.2430544
3.264654,0.8426389,-0.84330636,-1.1479647,-1.7268163,1.8520353,1.4950647,3.264654
6.8064847,0.9657051,0.48486567,-0.39027748,-2.6077468,2.6097226,4.4394217,6.8064847
2.439392,0.16845314,-1.53832,-1.8542311,-2.339084,1.1457689,0.7258658,2.439392
1.1610035,0.24353205,0.6893567,-3.1371133,1.3513535,1.3513535,0.5040655,1.1610035
3.1733265,0.9245316,-0.7846085,-1.1029067,-1.573723,1.8970933,1.4682919,3.1733265
15.050991,1.1539334,0.36652654,1.0678703,-3.6352992,4.06787,14.5005665,15.050991
7.726625,0.5482227,0.40171146,-0.58370775,-3.2997792,2.4162922,5.394629,7.726625
12.544254,0.7248578,0.39249632,0.32559356,-3.8286443,3.3255935,11.191482,12.544254
0.6795292,0.32987827,-0.28633606,-2.215563,-0.97738236,0.784437,0.07442421,0.6795292
44.12074,-1.0497674,-0.17596331,2.8650227,-7.5455723,5.8650227,74.52897,44.12074
-0.40705732,-1.2765617,-0.79293466,-4.643961,-0.20518781,-0.20518781,-1.0176482,-0.40705732
20.298914,0.43573186,-1.2714051,1.2127578,-4.8708444,4.212758,23.092976,20.298914
45.67967,0.061003286,0.90107447,4.023664,-6.4512715,7.023664,76.74546,45.67967
20.079576,0.4137713,-1.285193,1.1630268,-4.878503,4.163027,22.740337,20.079576
5.009511,0.36650002,-0.5512873,-1.1984605,-2.9175847,1.8015395,2.7262127,5.009511
1.3210243,0.17059268,-1.3319032,-2.1168437,-1.7755997,0.88315636,0.1411128,1.3210243
39.143757,-0.24600708,0.7505065,3.0269954,-6.5257983,6.0269957,61.56237,39.143757
2.055709,-0.87539744,-1.1837643,-4.6936584,1.3060253,1.3060253,-1.0372996,2.055709
1.1907021,1.1522104,2.1769247,-1.8816973,1.2539072,1.2539072,1.186027,1.1907021
3.6150331,1.3428743,-0.36376312,-0.67954856,-1.1651725,2.3204515,1.9010409,3.6150331
48.361988,0.25118092,0.8659289,4.4750967,-6.352513,7.4750967,83.182465,48.361988
18.287876,1.5030322,0.1191793,1.8409885,-3.5608728,4.8409886,19.174374,18.287876
-0.5433277,-0.57768667,0.44543454,-3.6083062,-0.48584723,-0.48584723,-0.5471341,-0.5433277
3.4057174,0.17697483,-1.2943728,-1.6507958,-2.6882377,1.3492042,1.3871733,3.4057174
0.5117093,-0.101872616,-1.1237204,-2.5489182,-1.6635975,0.4510818,-0.31074008,0.5117093
1.301644,1.099746,0.7907994,-1.5136107,-0.024511013,1.4863893,0.8387239,1.301644
36.855663,-0.20601456,0.63067764,2.7958114,-6.39523,5.795811,56.32062,36.855663
1.1044002,-1.3055322,-1.5788014,-5.0232286,0.6524367,0.6524367,-1.2840079,1.1044002
65.170166,-1.0207051,-1.1290522,4.8513455,-8.323478,7.8513455,132.0057,65.170166
31.443508,0.19528882,0.10954757,2.4884026,-5.749782,5.488403,44.223892,31.443508
41.744453,0.0639009,1.0921328,3.5966234,-6.3025913,6.5966234,67.2188,41.744453
2.4969218,0.83216995,-0.86013573,-1.3264917,-1.3986052,1.6735083,1.0435215,2.4969218
5.926284,0.49936697,-0.1207836,-0.92776734,-2.979459,2.0722327,3.5750458,5.926284
2.722647,-0.3177172,-0.6214454,-4.1564746,1.9075735,1.9075735,-0.5234029,2.722647
1.4478364,0.27122688,-1.2462202,-2.009229,-1.6909726,0.99077106,0.25260007,1.4478364
20.717796,0.6729349,-1.0401518,1.4754776,-4.64667,4.4754777,23.635857,20.717796
50.765022,-0.02030326,0.3163418,4.474673,-6.7223496,7.474673,89.79764,50.765022
-0.1004015,-0.59949493,0.1868469,-3.8526773,0.14959721,0.14959721,-0.38300377,-0.1004015
3.0891118,0.48501602,-1.1660681,-1.4676778,-2.1560154,1.5323222,1.2561387,3.0891118
6.6822834,1.276397,0.6487853,-0.1543802,-2.19748,2.8456197,4.332208,6.6822834
1.529237,-1.1193073,-1.4209529,-4.8836727,0.9440732,0.9440732,-1.1763959,1.529237
23.506243,0.43848273,-1.1614803,1.6592512,-5.0807695,4.659251,28.664753,23.506243
0.8092618,0.65223676,0.4535471,-1.9850659,-0.40614903,1.0149341,0.39407519,0.8092618
6.7995753,2.0538354,1.1769035,0.5071942,-1.2570487,3.5071943,4.504411,6.7995753
2.7990396,1.0387056,-0.6684063,-1.0975957,-1.2392169,1.9024043,1.3005663,2.7990396
0.5127831,0.5081647,0.79261065,-2.237232,-0.24501702,0.7627679,0.290861,0.5127831
9.157559,1.2873771,1.2375038,0.2684538,-2.6869898,3.2684538,6.891468,9.157559
4.7861605,0.32862934,-0.663761,-1.2696279,-2.9059932,1.7303721,2.526651,4.7861605
3.3905904,0.8540697,-0.8110981,-1.112603,-1.7607672,1.887397,1.5806209,3.3905904
0.4686721,0.32490358,0.16075003,-2.3199017,-0.71270585,0.6800983,0.06813078,0.4686721
16.259653,1.0832548,0.010042637,1.1865648,-3.8342867,4.186565,16.301575,16.259653
67.78349,-0.7627671,-0.6675812,5.293011,-8.165382,8.293011,139.38347,67.78349
12.057828,1.1966835,1.0324357,0.65033233,-3.2343922,3.6503325,10.405846,12.057828
37.65193,-0.10405535,0.7941363,2.9794047,-6.3206,5.979405,57.981564,37.65193
1.981665,-0.61068785,-0.90759414,-4.3641663,1.4283692,1.4283692,-0.6484268,1.981665
11.56969,0.3115757,0.08285543,-0.17362393,-4.171395,2.826376,10.036004,11.56969
0.045851924,-0.40815255,0.41427147,-3.6454039,0.29496288,0.29496288,-0.20120656,0.045851924
3.5521832,0.020344505,-0.21841435,-3.908656,2.4322376,2.4322376,-0.40350944,3.5521832
0.6127332,0.49956125,0.41910657,-2.163479,-0.4872838,0.83652085,0.2471158,0.6127332
45.809483,-0.25204116,0.55230314,3.7576578,-6.7805758,6.7576575,77.530365,45.809483
37.089134,1.1775833,1.8868955,4.042763,-4.9656644,7.042763,55.1524,37.089134
13.455843,0.20592226,-0.43356198,0.02308839,-4.5138083,3.0230885,12.633765,13.455843
2.8030877,-1.405338,-1.4591215,-5.454499,1.2391509,1.2391509,-2.1824436,2.8030877
6.5991883,1.8663306,0.9842974,0.31739676,-1.4412154,3.3173966,4.3054614,6.5991883
15.659758,0.9437896,-0.028936481,0.979233,-3.9288855,3.979233,15.480191,15.659758
12.505827,0.84583485,0.5442159,0.4222261,-3.6879625,3.4222262,11.10007,12.505827
7.355393,-1.644765,0.15587722,-6.4874187,2.173756,2.173756,-6.3266563,7.355393
0.2792786,0.33736628,1.177853,-2.5702188,0.060645584,0.4297811,0.24678518,0.2792786
8.123483,1.2834382,1.0704455,0.09558127,-2.4991553,3.0955813,5.7707534,8.123483
21.452005,0.1134329,-1.5989356,1.0964215,-5.29538,4.0964217,25.288416,21.452005
15.484346,-0.99727404,-0.11237488,-7.021598,3.8679338,3.8679338,-15.423134,15.484346
6.002986,0.76319665,0.07548369,-0.6964506,-2.6710885,2.3035493,3.6633391,6.002986
12.058993,1.1281567,0.9531903,0.5925644,-3.3121555,3.5925643,10.427192,12.058993
31.72562,-0.319202,-0.24412145,2.0736704,-6.2997475,5.0736704,45.3621,31.72562
27.632284,1.2050686,0.10993959,2.8767278,-4.505288,5.876728,35.655678,27.632284
23.949024,1.1613526,-0.4648429,2.3438697,-4.340635,5.3438697,28.886183,23.949024
0.022324733,0.03410151,0.39027727,-2.7285535,-0.6692855,0.27144656,-0.17290302,0.022324733
9.084389,-1.1170808,0.8582422,-6.15217,2.915095,2.915095,-7.0981116,9.084389
3.0125315,0.6950793,-1.0061333,-1.3176634,-1.8317795,1.6823366,1.2813991,3.0125315
37.610992,-0.36845577,0.5470274,2.7411408,-6.593735,5.741141,58.22186,37.610992
54.61322,-0.7754618,-0.8684084,4.163614,-7.6493664,7.163614,101.32991,54.61322
27.382488,0.347211,-0.62892115,2.0989203,-5.3949866,5.0989203,35.96481,27.382488
19.87291,1.7041672,0.12464385,2.2410994,-3.4742906,5.2410994,21.571022,19.87291
18.162903,1.3815608,-0.0017031679,1.7190102,-3.682042,4.7190104,19.047443,18.162903
2.0530007,1.0935354,-0.27879813,-1.2466704,-0.7294666,1.7533296,0.9902016,2.0530007
6.9040527,1.1646498,0.6510729,-0.20867015,-2.3860967,2.7913299,4.539641,6.9040527
67.914314,-1.4520692,-1.2733501,4.666076,-8.890046,7.666076,141.20424,67.914314
-0.022350421,-0.013040828,0.9765241,-3.0033557,-0.04209549,-0.003355739,-0.022723798,-0.022350421
66.244934,-0.25892434,-0.34371546,5.6379375,-7.5748205,8.637938,133.70595,66.244934
3.2377868,0.14730051,-1.3701408,-1.7075224,-2.6708374,1.2924776,1.2562959,3.2377868
52.064663,-0.08999872,0.10551448,4.540039,-6.8427296,7.540039,93.32608,52.064663
3.3709922,0.6094818,0.30179346,-3.1765943,2.720885,2.720885,0.5119749,3.3709922
24.131168,1.2373469,-0.37925157,2.4343727,-4.2712107,5.434373,29.151892,24.131168
1.2235675,1.1033254,1.0029987,-1.555376,0.1043674,1.444624,0.8497296,1.2235675
2.2965944,-0.5530237,-0.86229086,-4.355879,1.5950569,1.5950569,-0.6834363,2.2965944
14.154121,1.4926549,0.98469394,1.2212235,-3.1609073,4.2212234,13.101892,14.154121
