f1_decoded,f2_decoded,f3_decoded,f4_decoded,f5_decoded,f6_decoded,f7_decoded
1.0946082,-0.18680994,0.28290302,-2.0601435,-0.3282815,1.7483811,-0.7403516
307.38586,-71.405594,-66.364655,-21.133795,47.122875,72.30919,-434.13818
140.52916,-33.597633,-26.83773,-2.910669,13.7881565,36.836617,-195.55984
46.192944,-11.329886,-6.532543,0.9060165,1.4033543,14.322761,-61.530056
17.380173,-4.2449403,-1.7362127,-0.48570007,-0.03840296,6.505464,-22.136444
6.4837227,-1.4517983,-0.63858974,-1.9958096,0.23990646,3.2100306,-8.13129
1.4633301,-0.43973464,0.8350102,-0.4887171,-1.9468123,1.2396331,0.13593031
17.844797,-4.3648105,-1.7889402,-0.4299467,-0.04169886,6.641907,-22.744673
26.658342,-6.5669184,-3.0442042,0.286431,0.15696892,9.132528,-34.53335
1.4791728,-0.23323108,0.21131966,-2.2116208,-0.098243624,2.1234257,-1.3488762
28.638115,-7.020324,-3.4679544,0.2581089,0.34535936,9.638758,-37.318005
10.552046,-2.5167124,-0.9404036,-1.2850966,0.016867995,4.4879093,-13.236192
6.240467,-0.7778807,1.3848767,2.5574327,-3.1949527,6.4345465,-0.6330007
0.70676637,-0.0718884,0.10294956,-1.9700277,-0.55652726,1.1142505,-0.2600332
4.325778,-0.8960825,-0.49352106,-2.395978,0.38579825,2.5226126,-5.4677124
196.84149,-46.38877,-40.00654,-8.641508,24.6194,48.97832,-275.89594
42.128555,-10.321327,-5.8429585,0.730861,1.1734946,13.2345,-55.932877
1.7209291,-0.45375186,1.6915286,0.32451928,-2.9123812,2.1724665,1.2635546
37.63863,-9.227655,-5.0140944,0.62660176,0.8525547,12.05677,-49.68715
3.6240401,-0.60566974,0.20045644,-0.95459205,-0.8127532,3.2729993,-2.6744564
86.24654,-20.937155,-15.136433,0.16180396,5.7015867,24.224445,-118.84685
3.9918802,-0.80663764,-0.49703234,-2.4947,0.44067356,2.3964753,-5.088462
11.9720955,-2.8773081,-1.0939186,-1.1021638,-0.009161413,4.913717,-15.070675
112.388504,-26.990875,-20.888252,-1.4950447,9.734169,30.249514,-155.88
2.1615005,-0.658587,1.7415072,0.31838852,-3.0830317,1.9971535,1.2489038
1.522081,-0.25831312,0.99837697,-0.7573129,-1.5169749,2.642484,0.22635873
1.0943512,-0.05179824,-0.2890455,-2.9779809,0.5725949,1.4489436,-1.4511545
80.57499,-19.556595,-13.986254,0.17635494,5.1616826,22.797056,-110.79573
1.0443629,-0.12965982,1.8757167,0.07446605,-2.502621,2.9593697,2.217464
7.171639,1.9732457,7.9389653,11.4943695,-8.496142,20.5246,22.726864
2.9365213,-0.53466195,-0.39530683,-2.6445646,0.46756247,2.0937724,-3.7384837
42.617157,-10.4564705,-5.870656,0.8262263,1.1429316,13.387655,-56.54794
98.86085,-23.892773,-17.859982,-0.44908738,7.462146,27.19896,-136.72345
4.6018324,-0.9640565,-0.58130336,-2.4429004,0.45616743,2.566659,-5.91094
2.7898884,-0.49235493,-0.3996728,-2.6920376,0.494105,2.0316727,-3.5690045
94.337845,-22.858168,-16.848682,-0.10382795,6.7082725,26.176188,-130.32281
5.441492,-0.7249896,1.4265282,2.0853324,-2.9565105,5.9225817,-0.3031183
4.977993,-1.0666901,-0.5353701,-2.2730358,0.34192112,2.729138,-6.2751985
22.011253,-5.3940406,-2.4025738,-0.116562665,0.06667206,7.816079,-28.32443
36.687157,-9.020313,-4.752032,0.72005814,0.6961838,11.840174,-48.27881
2.5267646,-0.424303,-0.38678336,-2.748074,0.518847,1.9414817,-3.2507386
15.458189,-3.7523975,-1.547773,-0.7594371,0.017601997,5.9210453,-19.674599
8.0747795,-0.08635281,4.4295983,7.9665136,-5.9292097,13.653359,9.637669
0.752028,-0.07576524,0.15832245,-1.9950109,-0.5177638,1.2238863,-0.32277054
36.369896,-8.931769,-4.735604,0.65615255,0.71725595,11.7403965,-47.88021
2.0911305,-0.644806,1.1503948,-0.0016715229,-2.5884752,1.3958843,0.31603295
16.9854,-4.1468506,-1.6809121,-0.51926154,-0.045526013,6.3929524,-21.611044
35.88961,-8.812831,-4.656138,0.6325149,0.69299865,11.610422,-47.22252
5.2428694,-1.1368463,-0.54222286,-2.2077737,0.3094813,2.8270206,-6.5900044
22.887688,-5.6391897,-2.4556487,0.04889351,0.019114822,8.086768,-29.438942
0.9972218,-0.28206182,0.49601448,-1.1721439,-1.2493323,1.1562281,-0.061213605
8.408903,-1.9572601,-0.7873484,-1.6683722,0.14373231,3.8100939,-10.559694
46.088467,-11.290846,-6.568148,0.8296252,1.4539926,14.272984,-61.442703
21.285782,-5.2260795,-2.2598162,-0.12343171,0.012211293,7.624521,-27.319994
1.5436071,-0.16717954,-0.32707742,-2.9386256,0.5902492,1.6250827,-2.038607
22.182302,-5.4123893,-2.5188913,-0.22609206,0.16619733,7.8281384,-28.64687
53.12419,-12.985094,-8.001878,0.80715793,2.113947,16.053228,-71.401955
5.393765,-0.63900554,2.3141274,3.192597,-3.488117,7.404862,2.4942994
95.28385,-23.09194,-17.017914,-0.0820418,6.780597,26.42164,-131.63646
5.2940125,-1.1490805,-0.5494727,-2.2038438,0.3108389,2.8387089,-6.656786
34.080925,-8.360282,-4.374766,0.51944613,0.62036014,11.113832,-44.764206
99.19028,-23.992321,-17.874836,-0.34354123,7.3984227,27.31728,-137.15489
1.5099039,-0.25670034,0.8213911,-1.0953567,-1.1701645,2.548957,-0.10177081
1.5257622,-0.4454096,0.8429973,-0.46154448,-1.9882944,1.2392224,0.13115837
6.3431773,-1.4207662,-0.627108,-2.0205529,0.2521434,3.162242,-7.9655933
1.4162921,-0.40832424,0.7863564,-0.5490657,-1.874975,1.2111921,0.09743375
170.7912,-40.439404,-33.975296,-6.1181893,19.717768,43.32412,-238.75334
1.778453,-0.5178698,0.952351,-0.27774733,-2.2292821,1.2889515,0.18905665
1.3287146,-0.11132814,-0.31071144,-2.9752862,0.60115063,1.5604272,-1.7695101
22.94678,-5.630632,-2.5262995,-0.027844101,0.07819152,8.083965,-29.566757
2.1889071,-0.6752488,1.5577077,0.26248854,-3.0150585,1.8272834,0.84178424
5.310082,-1.1516731,-0.58604765,-2.2519488,0.35686663,2.8157263,-6.7285757
28.35064,-6.960352,-3.3866966,0.28851223,0.2981306,9.572565,-36.894928
5.454004,-1.1914579,-0.55772316,-2.1707666,0.29757693,2.8917248,-6.852995
12.032728,-2.893451,-1.0959527,-1.0881519,-0.01544258,4.934017,-15.14343
1.1454027,-0.060188547,-0.31232095,-3.0291367,0.63006747,1.4877548,-1.5557861
2.8007872,-0.48557252,0.5999392,-0.77661014,-1.144466,3.1421103,-1.3158641
28.302504,-6.943802,-3.3936877,0.2662573,0.31058106,9.554129,-36.842823
174.8942,-41.41028,-34.83551,-6.31309,20.302942,44.2849,-244.54402
16.020449,-3.9094713,-1.5425594,-0.5974796,-0.06466244,6.118055,-20.32687
25.460363,-6.2772794,-2.8403087,0.23347121,0.096226305,8.806486,-32.89893
52.484863,-12.851972,-7.7807493,0.9321049,1.9560947,15.929728,-70.39747
1.2861586,-0.24522553,0.6313659,-1.5071704,-0.8296336,2.1490312,-0.36697054
166.68976,-39.542366,-32.92554,-5.496693,18.741005,42.51024,-232.84303
21.41669,-5.227168,-2.3902524,-0.26227432,0.1294511,7.618868,-27.60473
157.4961,-37.50149,-30.655642,-4.2925105,16.727055,40.619457,-219.65233
1.622106,-0.18914242,-0.3116073,-2.892711,0.5550312,1.678662,-2.1085656
187.89003,-44.473118,-37.59529,-7.0106544,22.231339,47.299587,-262.91046
57.800053,-14.11399,-8.959482,0.7846095,2.5617917,17.231386,-78.03458
40.923943,-10.008547,-5.6943984,0.6037294,1.1644217,12.889237,-54.332855
23.36188,-5.717042,-2.6410036,-0.06795731,0.14273924,8.181241,-30.173096
5.68128,-1.243911,-0.58360916,-2.142854,0.29166088,2.9553905,-7.1364517
98.61075,-23.824936,-17.829865,-0.48736447,7.4725256,27.123188,-136.38481
21.868795,-5.390413,-2.2966688,-0.015939146,-0.01609835,7.802739,-28.066528
5.9248514,-0.72785664,1.7493978,2.8144727,-3.3136775,6.822261,0.5803866
1.4435519,-0.5017992,1.1684878,-0.20606838,-2.31173,1.5928774,0.39577037
10.250974,-2.4423842,-0.9153539,-1.3351536,0.03441614,4.3916245,-12.863703
27.678972,-6.790235,-3.292515,0.23248762,0.28257522,9.383584,-35.993954
14.793595,-3.6114602,-1.3712128,-0.7045089,-0.079108894,5.763039,-18.70951
102.712166,-24.848888,-18.539257,-0.33922026,7.7378616,28.204998,-142.06677
5.8342776,-0.7290309,1.6979843,2.6872747,-3.2510595,6.6655035,0.43646234
19.865948,-4.8601027,-2.0952039,-0.28895405,0.018050492,7.209378,-25.456501
5.5916424,-0.75492996,1.1724877,1.8608403,-2.8510172,5.6023545,-1.1296189
56.563812,-13.815356,-8.706007,0.79104406,2.442828,16.920197,-76.28017
10.602318,-2.5108588,-1.059365,-1.4343798,0.14587206,4.449677,-13.441375
35.18637,-8.658084,-4.4714007,0.6893119,0.5876423,11.446151,-46.1926
0.72577655,-0.040040985,0.039626136,-2.174473,-0.34034166,1.1347935,-0.43916184
108.095566,-26.04208,-19.840637,-0.9693787,8.83607,29.34735,-149.74698
80.62454,-19.561253,-14.031046,0.12906659,5.2044063,22.794477,-110.90533
42.865215,-10.478884,-6.0680766,0.62780696,1.3206894,13.391267,-57.05216
10.667298,-2.5403376,-0.9827358,-1.311018,0.04818067,4.508991,-13.420395
43.331013,-10.606706,-6.0980797,0.7139141,1.2952341,13.535895,-57.642033
1.0678784,-0.31004274,0.5897245,-1.0090419,-1.4278122,1.1832846,-0.020177953
65.76487,-16.062187,-10.496437,0.8725806,3.2269125,19.27522,-89.23714
159.50009,-37.935543,-31.177645,-4.615871,17.221682,41.010895,-222.54445
86.07526,-20.92371,-14.968264,0.34344465,5.539119,24.239267,-118.452515
1.5459504,-0.4482053,0.84598625,-0.44972128,-2.001754,1.2385423,0.13176484
30.401373,-7.4582796,-3.7455835,0.36456484,0.41722366,10.1233015,-39.71294
1.3143016,-0.24728574,0.7207558,-1.3316729,-1.0010992,2.227431,-0.21080069
43.75977,-10.729892,-6.1036716,0.8228342,1.2485716,13.677944,-58.161915
37.21808,-9.158633,-4.8151603,0.7792801,0.6975813,11.99339,-48.98128
5.7296762,-0.7517406,1.3546304,2.180613,-3.0062523,6.006632,-0.60691196
1.2663599,-0.15841608,0.062624216,-2.4893622,0.13152269,1.9058174,-1.2916027
7.0107417,-1.59944,-0.6530076,-1.8704982,0.1866416,3.3905745,-8.77516
7.1287484,-1.6295044,-0.67545265,-1.8701243,0.19922966,3.412561,-8.9422245
1.8291067,-0.53594303,1.4321358,0.2167558,-2.821229,1.8691046,0.6672098
32.240513,-7.9146676,-4.039266,0.4698869,0.49714592,10.626581,-42.21657
26.110989,-6.427851,-2.9699943,0.23729831,0.14717948,8.977346,-33.80223
10.251723,-2.4438093,-0.9172712,-1.3380239,0.038078636,4.3898497,-12.870228
0.8113909,-0.060571328,-0.015201688,-2.3224702,-0.15044826,1.200954,-0.64427346
82.465126,-20.028666,-14.312876,0.24851936,5.2794714,23.2974,-113.4146
161.03333,-38.3107,-31.46624,-4.614507,17.371893,41.395668,-224.68654
0.8449768,-0.038900003,-0.068838105,-2.4358158,-0.028368384,1.2223316,-0.76117826
1.1583058,-0.3398505,0.6856612,-0.7656481,-1.6333162,1.1824334,0.037175782
38.817245,-9.531972,-5.1649294,0.74369234,0.86687875,12.392612,-51.25767
4.9031787,-1.0487704,-0.51801085,-2.2683585,0.32950965,2.7220979,-6.167512
10.823397,-2.585259,-0.9662263,-1.245049,0.006913364,4.571616,-13.580395
55.399338,-13.542926,-8.4291115,0.84865564,2.289809,16.643042,-74.58609
6.1029167,-0.76710635,1.4299194,2.5231135,-3.1763117,6.4084277,-0.46239668
111.91721,-26.897598,-20.746187,-1.3769858,9.580561,30.170881,-155.19019
18.104591,-4.435502,-1.8077991,-0.3847652,-0.05372128,6.7217627,-23.075766
4.8561273,-1.0334756,-0.5427719,-2.317805,0.3697959,2.6783457,-6.145073
12.9474125,-3.1338017,-1.1796148,-0.95107895,-0.043884307,5.2112956,-16.31823
15.414028,-3.769196,-1.441943,-0.6298351,-0.08548336,5.9467764,-19.517223
4.731299,-0.7060536,1.0507404,1.145282,-2.4953146,4.7771726,-1.277029
136.24136,-32.562534,-25.999311,-2.8459687,13.307113,35.78261,-189.5533
14.9606695,-3.6153812,-1.5599248,-0.91403246,0.10232043,5.740803,-19.113619
34.75928,-8.519379,-4.5180936,0.51129925,0.6862999,11.285622,-45.72339
73.087685,-17.789555,-12.216084,0.536821,4.1753798,21.020378,-99.88643
0.8555845,-0.18904115,0.42691493,-1.4525783,-1.0173371,1.3152013,-0.058393113
36.481056,-8.937669,-4.8331227,0.55560255,0.8045387,11.739736,-48.111645
7.6050873,-1.7556345,-0.6885359,-1.7547023,0.14347455,3.581769,-9.508667
64.01842,-15.6192255,-10.229443,0.75850445,3.156777,18.79738,-86.85802
6.797001,-0.6807138,2.3492236,4.196291,-3.9944088,8.548433,2.365079
11.718501,-2.8113968,-1.0750694,-1.1465523,0.0051739216,4.8337364,-14.753414
0.9550811,-0.044900015,-0.18438625,-2.7075973,0.2875897,1.2862629,-1.0885168
34.238605,-8.394287,-4.4185333,0.5035804,0.64635134,11.149789,-44.99736
35.207703,-8.6061735,-4.680534,0.41516548,0.79988873,11.372784,-46.425507
1.0064453,-0.2760777,0.51435286,-1.1529877,-1.2851129,1.1738282,-0.06300186
1.1882957,-0.35782403,0.72023374,-0.7065326,-1.6913488,1.1950899,0.06279559
10.675909,-2.5363352,-1.023839,-1.3651412,0.09440905,4.4924135,-13.481997
1.1488105,-0.33654493,0.66751343,-0.77560294,-1.6025211,1.1695933,0.036623247
64.258354,-15.691776,-10.213205,0.8458882,3.1089478,18.885641,-87.12596
4.889234,-1.0452896,-0.51826525,-2.272819,0.33240888,2.7157736,-6.152288
8.126903,2.3480728,8.438515,12.939851,-9.302806,22.5574,24.86543
5.119734,-1.1044697,-0.54006636,-2.2397845,0.32641873,2.7797008,-6.4456677
1.7036812,-0.5952493,1.1407998,-0.22068453,-2.3867712,1.4656506,0.31777567
3.3557732,-0.567512,1.0778059,0.32013315,-2.0833964,3.8941894,-0.71024007
1.2666422,-0.3450377,1.1851412,-0.2967722,-2.176427,1.933259,0.5900117
19.59978,-4.8111467,-2.0081122,-0.24589244,-0.034489363,7.1502285,-25.060047
115.3001,-27.756111,-21.298872,-1.1833076,9.735129,31.08669,-159.85881
29.397335,-7.240136,-3.4874115,0.43691063,0.27699563,9.883401,-38.25733
0.86383545,-0.060349002,-0.051365986,-2.4147334,-0.03950569,1.2520388,-0.7655725
35.933567,-8.814011,-4.6984963,0.5876977,0.7313161,11.608771,-47.317593
3.7129471,-0.734901,-0.46019667,-2.5204325,0.4352555,2.3207135,-4.715996
1.1417302,-0.06131594,-0.3114762,-3.0295787,0.6316644,1.4853915,-1.5547453
0.9545982,-0.2493528,0.7181545,-1.2547679,-1.223293,1.6930058,0.10380734
4.546573,-0.67492026,1.1813432,1.1979163,-2.518626,4.8765497,-0.80070835
2.9813344,-0.54106015,-0.41569704,-2.6612272,0.485409,2.0884051,-3.8086762
20.066221,-4.9030104,-2.149168,-0.3067125,0.048640788,7.2562194,-25.74947
11.8167095,-2.8367965,-1.0831791,-1.130475,0.000556916,4.864324,-14.877297
4.129345,-0.8450911,-0.4784571,-2.4293504,0.39567438,2.4635904,-5.2217073
2.0429714,-0.605992,1.0846871,-0.065231174,-2.4981155,1.3520006,0.2695452
45.78504,-11.213699,-6.5238776,0.8068592,1.4443884,14.188852,-61.03231
1.3604019,-0.24982359,0.7752487,-1.2178907,-1.1013459,2.3163996,-0.12745027
57.073456,-13.920963,-8.887815,0.68374103,2.5753937,17.01576,-77.08859
0.8217902,-0.16266976,0.34555966,-1.5679681,-0.91138124,1.2534487,-0.11201625
1.3244939,-0.3865,0.7569971,-0.6140794,-1.7983154,1.2025713,0.081408925
3.063776,-0.49352562,0.07692811,-1.4772527,-0.45092076,2.8905926,-2.5918798
1.7621641,-0.22456004,-0.3363629,-2.8901954,0.56849086,1.7010713,-2.3026538
74.47928,-18.102127,-12.617678,0.37139076,4.4377117,21.319433,-101.99527
39.215405,-9.606642,-5.322387,0.6402579,0.982636,12.463964,-51.89694
75.6804,-18.411444,-12.781025,0.47728282,4.4641137,21.656597,-103.609314
39.692917,-9.724235,-5.405562,0.65803784,1.0115504,12.591212,-52.55603
1.7159497,-0.5787063,1.2453395,-0.07839951,-2.5234654,1.604694,0.4267972
5.760811,-1.2738602,-0.56954956,-2.10158,0.26729807,2.9979453,-7.2257376
1.3004594,-0.37839234,0.7439242,-0.63222605,-1.7726154,1.1954727,0.07447148
114.152954,-27.44123,-21.170176,-1.3798912,9.801921,30.73194,-158.31123
2.2482674,-0.7051207,1.5678328,0.2622488,-3.0391707,1.8046362,0.84526604
68.45406,-16.6935,-11.139616,0.73360604,3.5874221,19.911453,-93.15993
67.91906,-16.554062,-11.074718,0.67577726,3.5842667,19.75787,-92.449905
189.95413,-44.947388,-38.06588,-7.194218,22.604733,47.753193,-265.8489
2.918858,-0.5268655,-0.40438208,-2.6625042,0.4808266,2.076868,-3.725038
51.47979,-12.555495,-7.807977,0.6217695,2.1105385,15.578602,-69.22628
278.39188,-64.939804,-59.172688,-17.2189,40.622566,66.41824,-392.43
1.1709285,-0.07082929,-0.29872718,-3.0024376,0.60979056,1.5122867,-1.5730348
1.4268073,-0.21974663,1.4956559,-0.20550041,-2.0026665,3.1940246,1.411097
4.294567,-0.6150344,1.7588888,1.7647102,-2.7866309,5.665874,1.0487518
54.776234,-13.423556,-8.167022,1.0335207,2.0854857,16.542507,-73.55542
6.5726347,-0.81160367,1.1828383,2.5215573,-3.1829736,6.3396897,-1.3349209
2.0797932,-0.29829967,-0.4088031,-2.9025793,0.60785437,1.7699918,-2.7574847
34.501102,-8.457784,-4.467121,0.50961787,0.66482997,11.218896,-45.361767
23.835238,-5.8786907,-2.5844057,0.13390625,0.035162628,8.356161,-30.702404
33.80228,-8.286901,-4.3444705,0.48455966,0.62254775,11.032324,-44.398346
23.387047,-5.7330456,-2.6132267,-0.024229974,0.11211872,8.19969,-30.17782
107.60778,-25.91429,-19.77086,-1.0194061,8.833931,29.207817,-149.07979
2.0608158,-0.6134369,1.0957981,-0.048434615,-2.5182757,1.357597,0.27740598
1.6703063,-0.4806189,0.89336276,-0.36206883,-2.1138074,1.257677,0.15602304
0.9108417,-0.045815468,-0.1710094,-2.6639214,0.24306759,1.2160538,-1.016314
60.82523,-14.809782,-9.73963,0.5521089,3.0268705,17.924326,-82.50647
68.90397,-16.798065,-11.252365,0.7033661,3.6534035,20.015642,-93.82213
36.623924,-9.001342,-4.7535305,0.7009322,0.7052871,11.818447,-48.204098
95.411575,-23.03527,-17.254837,-0.5548253,7.2219963,26.295406,-131.94017
2.084018,-0.633153,1.4818641,0.24399716,-2.9468477,1.810293,0.70194924
162.72714,-38.69409,-31.865282,-4.793287,17.703321,41.75886,-227.10439
140.49167,-33.55205,-26.923067,-3.1177077,13.97396,36.75659,-195.56544
54.42211,-13.292216,-8.293762,0.7657055,2.2660804,16.369476,-73.27104
181.38103,-42.971687,-36.12754,-6.468649,21.088137,45.8562,-253.65569
4.846074,-0.77777904,0.4660672,0.27121085,-1.6812153,4.1689787,-2.6818864
2.2752335,-0.35841495,-0.37190428,-2.7973983,0.53760326,1.8600738,-2.94099
1.5234803,-0.44125634,0.8355596,-0.46694326,-1.9796841,1.2337148,0.12577738
53.536755,-13.082511,-8.095421,0.79296905,2.1630902,16.15346,-71.99684
1.4037987,-0.50163907,1.0467925,-0.36658758,-2.145573,1.4509566,0.2864589
56.544495,-13.814118,-8.686968,0.8115546,2.4246917,16.921705,-76.23616
120.168816,-28.869347,-22.39821,-1.5827854,10.575797,32.175304,-166.76326
50.4677,-12.316444,-7.5796556,0.6549918,1.991399,15.332113,-67.7686
25.309202,-6.188977,-2.9700434,0.0212017,0.23949012,8.711809,-32.828472
1.4028927,-0.4474424,0.8539847,-0.5044036,-1.9339195,1.2624779,0.15746386
1.6600146,-0.48224318,0.8984983,-0.3663649,-2.1138616,1.2639041,0.159328
103.79874,-25.017063,-18.979246,-0.86087203,8.317843,28.303095,-143.72243
56.73685,-13.826343,-8.877657,0.6058087,2.6066036,16.906103,-76.67577
13.463884,-3.2546911,-1.2706258,-0.93149304,-0.01770851,5.352972,-17.019264
3.6763222,-0.72961307,-0.4335186,-2.4913483,0.40518346,2.3400426,-4.643757
6.877961,-0.76472384,1.7784476,3.4950423,-3.6562126,7.594852,0.48469108
1.5352154,-0.5442142,1.1326253,-0.24968585,-2.3038619,1.5076509,0.33443183
202.85077,-47.82568,-41.23149,-8.849889,25.407063,50.41091,-284.35748
1.4268105,-0.24153726,0.38382053,-1.9264684,-0.35344848,2.2323632,-0.90658563
21.116875,-5.158171,-2.3206391,-0.2501574,0.093431324,7.5456696,-27.17368
79.051125,-19.231037,-13.465509,0.46760976,4.7852616,22.505056,-108.3938
2.1387048,-0.6320142,1.6326765,0.29041535,-3.0319083,1.9306989,1.0336225
21.365967,-5.2278333,-2.3268373,-0.19051251,0.06823546,7.6278634,-27.476305
70.844505,-17.228748,-11.833424,0.44430125,4.0415163,20.424076,-96.78508
16.003624,-3.9072974,-1.53548,-0.5927886,-0.069105595,6.1145644,-20.301281
429.40097,-100.62442,-95.32395,-37.938675,74.33621,98.515816,-607.59814
4.154833,-0.6720419,0.96065056,0.64655334,-2.22691,4.2298036,-1.3711672
82.460205,-20.001787,-14.432692,0.084493935,5.4112434,23.243776,-113.54428
9.059654,-2.1228154,-0.8601005,-1.5880427,0.13527444,4.0035753,-11.404835
57.1245,-13.941701,-8.861092,0.7338118,2.540118,17.044365,-77.12004
35.554207,-8.730782,-4.5971055,0.62072784,0.6724566,11.520995,-46.759792
1.562326,-0.45282787,0.8530017,-0.43798256,-2.0173168,1.2417498,0.13537724
25.473497,-6.277835,-2.8498435,0.22445375,0.103788555,8.807683,-32.922817
4.033983,-0.5980384,1.7282726,1.557405,-2.6835663,5.4289613,1.0280659
44.61165,-10.911579,-6.368122,0.69796365,1.4236759,13.857171,-59.461704
29.119158,-7.1805067,-3.4148762,0.45814276,0.23765966,9.816929,-37.854195
47.43498,-11.604284,-6.8843484,0.7691247,1.624077,14.596989,-63.391895
82.19619,-19.93378,-14.396788,0.061231375,5.405411,23.16968,-113.18945
31.281868,-7.6840587,-3.8615038,0.4478953,0.4305626,10.373444,-40.88801
20.154404,-4.9333057,-2.1320114,-0.25976533,0.020099908,7.292582,-25.837967
1.8788862,-0.54976165,1.0006686,-0.20014669,-2.3296833,1.3119872,0.2168677
1.5217763,-0.44385564,0.8405502,-0.46493486,-1.9837822,1.2378942,0.12965323
99.777985,-24.189287,-17.854267,-0.05056998,7.1897697,27.563433,-137.89667
127.69378,-30.570257,-24.151728,-2.323879,11.9900255,33.814323,-177.47235
5.6975203,-1.2465111,-0.5936122,-2.1522598,0.30105773,2.9548159,-7.167036
17.946777,-4.405562,-1.7641346,-0.3702876,-0.07534301,6.682655,-22.85139
1.0431944,-0.2913087,0.5401946,-1.0519426,-1.353305,1.1515614,-0.041044228
94.8606,-22.928322,-17.085293,-0.40973455,7.0366755,26.20534,-131.13307
48.86304,-11.940231,-7.2078447,0.7207609,1.7925265,14.945014,-65.4479
209.08882,-49.27605,-42.61163,-9.311011,26.450302,51.813335,-293.2125
1.5595752,-0.4552737,0.85803556,-0.43691167,-2.020971,1.2462556,0.13908191
2.5363946,-0.4206671,-0.4132965,-2.7819266,0.54717255,1.9286678,-3.2899103
26.03293,-6.423344,-2.9156969,0.28787392,0.10413602,8.9697,-33.661438
47.99133,-11.739225,-6.9931026,0.773616,1.6711978,14.739775,-64.17418
9.573466,-2.2679555,-0.85686076,-1.442677,0.06374508,4.1815224,-12.00675
0.73341024,-0.0345172,0.019263119,-2.216192,-0.29433885,1.1311835,-0.47986358
66.01834,-16.076986,-10.760469,0.58375794,3.4820135,19.24809,-89.83382
54.923157,-13.448424,-8.2428055,0.97103673,2.148654,16.560373,-73.8136
1.7969964,-0.53040767,0.9716855,-0.25359678,-2.2577207,1.3002008,0.20452733
115.578674,-27.711624,-21.629711,-1.8038044,10.327682,30.94705,-160.41658
94.90023,-22.948423,-17.067383,-0.35327017,6.9893017,26.234228,-131.17336
20.438257,-5.0172005,-2.133366,-0.18501368,-0.0114684105,7.386276,-26.183443
17.397299,-4.2452617,-1.7593625,-0.51255816,-0.014892876,6.500995,-22.183731
41.817818,-10.242757,-5.796316,0.70925456,1.1624063,13.148791,-55.51148
0.7085354,-0.053724185,0.07087919,-2.0750825,-0.44919044,1.1268066,-0.34301302
16.004732,-3.9007394,-1.5524601,-0.614585,-0.054018155,6.11,-20.314812
6.4152794,-0.6284446,2.599631,4.2711625,-4.025389,8.705679,3.260683
67.25082,-16.41187,-10.847614,0.80154794,3.4214356,19.628653,-91.39982
3.1136522,-0.53749865,0.7183975,-0.40148944,-1.4401162,3.41605,-1.2810215
134.78201,-32.129433,-25.918482,-3.2819817,13.562386,35.267796,-187.63683
5.863459,-1.3009083,-0.5757396,-2.0816896,0.26000735,3.030799,-7.3526487
8.634873,-2.0189617,-0.7847771,-1.6021867,0.10857895,3.8906093,-10.818029
1.0155025,-0.040206254,-0.24724722,-2.84976,0.43007383,1.3412044,-1.2560236
7.2221704,-1.656471,-0.6628486,-1.8255172,0.16866216,3.4609642,-9.03503
124.91339,-29.913046,-23.574928,-2.2086225,11.611898,33.155178,-173.55858
8.331411,-0.13095792,4.3409777,8.075673,-5.95471,13.6943655,9.34429
106.16123,-25.535835,-19.562677,-1.1650455,8.825089,28.794975,-147.1006
29.903803,-7.350166,-3.616646,0.40182847,0.3464211,10.005008,-38.99
1.5515732,-0.21557777,0.033844456,-2.449464,0.13020474,2.0118675,-1.6592021
2.0747747,-0.6928184,1.3293828,0.060691,-2.7774692,1.5872462,0.44000542
162.30055,-38.52614,-31.949095,-5.162411,18.000092,41.52518,-226.6136
1.831291,-0.5453599,0.9941108,-0.22045682,-2.2975047,1.3117234,0.22059812
1.5612813,-0.5077779,1.2580053,-0.062820256,-2.4795506,1.6924176,0.49194795
90.68356,-21.94201,-16.227005,-0.259347,6.493617,25.204107,-125.26728
29.945124,-7.360547,-3.6227586,0.40484548,0.3477048,10.016511,-39.045746
0.9378767,-0.2473303,0.41521925,-1.3240407,-1.1057706,1.1360165,-0.11474901
24.132063,-5.933864,-2.6783786,0.09018558,0.09021774,8.423556,-31.140774
2.306643,-0.74687606,1.3313831,0.17874634,-2.8849998,1.5162609,0.41653496
88.76986,-21.55369,-15.638338,0.16862154,5.931263,24.863594,-122.418236
84.71967,-20.59042,-14.708912,0.32580417,5.4270873,23.891367,-116.54575
41.508057,-10.189949,-5.650385,0.821449,1.0470146,13.103211,-54.98829
31.113544,-7.6457086,-3.8233662,0.4532423,0.41198376,10.331501,-40.64833
176.99367,-41.931507,-35.212242,-6.2701983,20.47131,44.825584,-247.46611
15.778417,-3.852701,-1.5025245,-0.6103363,-0.07361834,6.050204,-20.002241
1.4121019,-0.18488406,0.03486626,-2.485055,0.14645877,1.9506152,-1.4923207
34.72501,-8.502948,-4.541011,0.47133994,0.71394277,11.265335,-45.7048
237.41711,-55.718716,-49.265457,-12.278619,31.995481,57.87782,-333.68445
1.5754197,-0.5354448,1.0099633,-0.3528875,-2.1822798,1.3667275,0.24434479
4.691904,-0.9936987,-0.502529,-2.3052828,0.34098032,2.6578221,-5.903507
32.255806,-7.889276,-4.142497,0.33619452,0.60014725,10.592822,-42.334774
