z1,z2,z3
-132.07744,309.52646,315.50513
-45.16439,144.44128,152.33165
-7.46323,48.180817,53.202248
-0.72371036,18.331219,20.966587
-0.07132942,7.205913,8.077447
1.147142,-0.9529541,1.0612699
-0.7693823,18.796995,21.521782
-2.2715144,27.872179,31.59716
1.2382145,2.258057,2.495956
-2.9605784,30.051994,33.59764
-0.035188712,11.30652,13.027674
12.207684,10.86501,10.674136
0.08923012,0.40552792,0.85204893
-0.1349383,4.97683,5.513301
-73.72351,200.41504,207.6491
-6.4638925,44.032394,48.593204
3.7889807,-0.65090466,2.6849601
-5.1947947,39.377186,43.632305
3.3240886,5.3215585,4.7911887
-22.042093,89.73466,96.5636
-0.22582495,4.622893,5.096119
-0.14571312,12.768954,14.6855755
-33.4974,116.209984,123.134575
3.8888671,-1.7076892,2.5220473
3.217292,1.6914135,3.3370383
-0.30680832,1.6516018,1.5255985
-20.14627,83.92061,90.29506
5.513212,0.9867089,4.38561
62.458008,34.34421,38.416897
-0.14414024,3.5793335,3.8372872
-6.444382,44.488667,49.2352
-27.246227,102.5627,109.646194
-0.3287327,5.2235684,5.826554
-0.20021278,3.4279907,3.634674
-25.165348,97.98745,105.14413
11.108054,9.349222,9.817502
-0.11413079,5.6358075,6.305761
-1.5221901,23.141571,26.208088
-4.7106256,38.30876,42.73638
-0.22742942,3.148603,3.3207154
-0.6235187,16.36452,18.694397
37.500084,24.081484,25.637524
0.22001448,0.54869294,1.0116903
-4.726725,38.016033,42.314358
1.9617722,-1.8725215,1.3825412
-0.65975267,17.9209,20.519003
-4.6146994,37.523,41.771484
-0.063675456,5.9191623,6.6319757
-1.500317,23.941751,27.378145
0.5352389,-0.19749846,0.9220507
-0.07308143,9.13333,10.430616
-7.5728626,48.11335,53.00091
-1.3030587,22.344648,25.463968
-0.27348,2.1477683,2.126976
-1.7824079,23.39558,26.248932
-9.921088,55.427876,60.655632
16.844154,11.491622,13.360236
-25.433619,98.94071,106.20907
-0.07683734,5.969957,6.687033
-4.2379074,35.680874,39.69768
-27.165695,102.890625,110.14583
2.8198478,1.8431417,3.1732414
1.1945758,-1.022812,1.0253904
-0.07686598,7.0315075,7.9446135
1.0505642,-0.85798305,0.9620527
-60.733616,174.57735,181.8356
1.4958235,-1.3868468,1.1123662
-0.2699467,1.9337289,1.8679224
-1.6581366,24.094938,27.2957
3.1608272,-1.6791841,2.0890548
-0.18909296,5.957741,6.6992702
-2.8117585,29.715088,33.344547
-0.064110406,6.13241,6.884661
-0.13849825,12.830207,14.76096
-0.32476026,1.7433476,1.6256834
3.6065779,3.8971338,4.4024696
-2.8372772,29.68219,33.26058
-62.41771,178.66045,186.14345
-0.49738416,16.906319,19.440538
-1.9848087,26.605492,30.289328
-9.475283,54.705284,60.09119
1.9137957,1.5097833,2.5331054
-58.289185,170.51128,178.0539
-1.6037874,22.585558,25.412483
-53.148254,161.37555,169.36064
-0.18538016,2.2610478,2.2290213
-67.89574,191.58144,199.69942
-11.498955,60.268753,65.76265
-6.3091803,42.84465,47.139526
-1.8652973,24.58435,27.659689
-0.09136509,6.3840823,7.1156564
-27.233042,102.31212,109.32183
-1.294511,22.868538,26.250797
14.037663,11.130315,11.746568
1.8932804,-0.60645616,1.6700792
-0.035809763,10.978886,12.690897
-2.6985915,29.0358,32.561573
-0.30873293,15.591121,18.09497
-28.301168,106.43965,114.01299
13.535476,10.809052,11.420148
-1.1539873,20.921772,23.769297
9.71599,9.025328,8.980951
-11.080731,58.990074,64.41128
-0.33893058,11.387596,12.971775
-4.280457,36.7358,41.10007
-0.03969512,0.5780499,0.86533785
-31.16864,111.8801,119.09891
-20.252432,83.99029,90.30343
-6.898303,44.86143,49.268875
-0.12211419,11.437233,13.127151
-6.888659,45.299797,49.874466
0.6669615,-0.25941205,0.8979907
-13.950286,68.43333,74.622154
-54.377235,163.3667,171.17854
-21.640512,89.48758,96.55131
1.20952,-1.0529805,1.0211412
-3.3332932,31.864302,35.59818
2.1641083,1.4845545,2.664718
-6.8240557,45.686466,50.46687
-4.772722,38.83118,43.379974
11.120143,9.742892,9.893867
0.79086745,2.003027,2.1161783
0.0038538054,7.709978,8.7806225
-0.04552894,7.8121367,8.920343
2.7173016,-0.86361593,2.0387905
-3.7332163,33.754158,37.68239
-2.1859746,27.319387,30.956408
-0.04265987,10.97121,12.700123
-0.052773125,0.7803464,1.0483171
-20.631733,85.82807,92.45916
-54.87397,164.89767,172.8768
-0.09429402,0.9812924,1.008413
0.7774526,-0.43830675,0.88347
-5.359635,40.545437,45.04365
-0.06567866,5.57593,6.22412
-0.0458486,11.590495,13.341808
-10.589382,57.76058,63.194218
12.25726,10.691957,10.6790905
-33.134388,115.733826,122.769005
-0.769302,19.043507,21.855724
-0.16657537,5.5032063,6.1503153
-0.17657146,13.735767,15.88135
-0.36768478,16.226429,18.820868
7.47737,7.003435,7.387457
-43.654556,140.14864,147.68138
-0.7591062,15.868402,18.04787
-4.4734263,36.407337,40.407833
-16.996552,76.097565,82.368225
0.7230766,0.28288203,1.1946868
-4.950672,38.200867,42.302643
0.032591555,8.311242,9.507243
-13.592232,66.68616,72.580284
19.69002,14.594243,15.333781
-0.1484572,12.510651,14.380119
-0.23035029,1.2808036,1.1975358
-4.3186617,35.859764,39.84382
-4.798688,36.947308,40.760624
0.582959,-0.14000265,0.88093096
0.83328396,-0.5022288,0.92885363
-0.22938612,11.454148,13.099309
0.74526227,-0.4679383,0.9057747
-13.505486,66.89499,72.93427
-0.0714243,5.558319,6.2084503
68.881676,38.806366,41.8178
-0.09205712,5.783704,6.4820547
1.7891557,-1.1706251,1.4759516
5.5495987,4.4917984,5.7685285
2.424823,0.09890923,2.270079
-0.99074566,20.579866,23.577686
-33.88888,119.13112,126.7369
-2.8755164,30.720285,34.658585
-0.04114578,0.9683914,1.1067116
-4.7126107,37.600143,41.759514
-0.1785877,4.3507204,4.763683
-0.3258096,1.727896,1.6350527
1.4644915,0.55671954,1.8625745
8.05398,6.989093,7.686054
-0.20744619,3.622532,3.8586376
-1.251566,21.151766,23.95289
-0.14954162,12.610848,14.497646
-0.13138476,4.780991,5.2769
1.8354136,-1.7948679,1.2642028
-7.516441,47.809425,52.64507
2.3826704,1.5374566,2.8086324
-11.451207,59.565243,64.858284
0.551795,0.29035282,1.0891844
0.95882934,-0.7145846,0.94277394
2.4632308,4.620203,4.0407996
-0.24648532,2.3772283,2.3932667
-17.768682,77.59325,83.74203
-5.683076,41.029625,45.342033
-17.96305,78.78184,85.17571
-5.8054905,41.520733,45.877735
2.1015842,-1.0233974,1.6759545
-0.024779253,6.4449186,7.270677
0.92569155,-0.6822607,0.93083584
-33.865807,117.98159,125.222496
3.1826746,-1.8289152,2.0760207
-15.098369,71.25743,77.447556
-15.032051,70.73224,76.79855
-68.895836,193.62901,201.76518
-0.18228754,3.5607526,3.7960474
-9.731893,53.81559,58.65453
-115.6247,281.01648,287.90802
-0.26853344,1.7731514,1.6811234
5.2426257,1.9088409,4.599773
11.358771,7.895699,9.70068
-10.035362,57.028362,62.70929
11.481741,11.051806,10.284218
-0.38564235,2.7038982,2.7217968
-4.3926644,36.134407,40.130913
-1.647641,24.90574,28.479136
-4.2124104,35.409286,39.35492
-1.792564,24.575573,27.750505
-31.099173,111.390564,118.49834
1.8612849,-1.8256916,1.2818798
1.3474022,-1.234445,1.0523393
-0.28033477,1.116266,1.1393143
-12.933498,63.49008,68.84993
-15.303752,71.73248,77.91365
-4.7257547,38.254787,42.643864
-26.314537,99.08986,105.72668
2.8746316,-1.4081577,1.9859992
-55.744213,166.5826,174.5312
-45.52104,144.40085,152.03065
-10.425447,56.789764,62.03387
-64.80808,185.12033,193.14294
5.4024987,7.0231686,6.3229904
-0.24070588,2.892404,3.01466
1.1818106,-1.019315,1.0108148
-10.083306,55.86147,61.0924
1.5482416,-0.70488185,1.4594862
-11.035583,58.960648,64.41172
-36.18116,124.0291,131.57736
-9.337102,52.751644,57.58262
-2.3259416,26.63851,29.792845
1.1445955,-0.8730615,1.141843
1.3509344,-1.213531,1.063814
-29.580658,107.55169,114.52359
-11.488153,59.25354,64.40662
-0.30398363,14.302849,16.418976
-0.0835081,4.336967,4.7444363
15.959719,13.214039,13.10171
1.7719418,-0.8559291,1.5449086
-76.05356,206.38808,214.06409
1.6932329,2.0826426,2.6321747
-1.4835097,22.261183,25.106874
-19.091246,82.24186,88.89532
3.504623,-1.5556841,2.2804582
-1.451963,22.494848,25.43862
-16.433834,73.833725,79.79653
-0.4837441,16.880453,19.43442
-202.43686,429.66016,432.63675
6.017491,5.7048516,6.3488307
-20.941746,85.888306,92.29281
-0.13096368,9.80004,11.19261
-11.373196,59.59503,64.96694
-4.52768,37.17525,41.398827
1.2289796,-1.0762161,1.0263225
-2.0054345,26.629515,30.286856
10.729778,7.305638,9.244605
-7.3375096,46.64529,51.245167
-2.7468524,30.39932,34.40356
-8.127676,49.547,54.397396
-20.898975,85.62716,91.977554
-3.46367,32.743896,36.642414
-1.1924005,21.215195,24.106218
1.6224797,-1.5363812,1.1613327
1.188726,-1.0168502,1.0223061
-26.836153,103.47133,111.1747
-39.94564,131.5851,138.91716
-0.1169832,6.40124,7.1252666
-0.69406915,18.840544,21.7367
0.58297974,-0.2691257,0.878296
-25.878105,98.5282,105.313736
-8.686792,51.055237,55.900967
-78.90947,212.57376,220.42867
1.2355899,-1.071007,1.0374411
-0.30149585,3.1679947,3.2939377
-2.0686584,27.18185,30.963356
-8.301437,50.122982,55.008778
-0.022069596,10.284784,11.885226
-0.07347297,0.6182966,0.8577689
-14.581305,68.81803,74.607735
-10.201676,57.210327,62.802986
1.5340374,-1.4250233,1.152437
-35.082867,119.42115,126.24456
-25.79071,98.56572,105.43147
-1.1459094,21.4592,24.51379
-0.7806136,18.357464,20.961527
-6.4029665,43.71951,48.231583
0.025084741,0.49060982,0.8578573
-0.52319765,16.909641,19.391611
20.702717,14.473703,15.86437
-14.573693,69.99187,76.18862
4.2338824,4.2735972,4.913893
-43.956482,138.68254,145.52289
-0.02019582,6.548175,7.396658
-0.019225016,9.359701,10.720971
-0.32200718,1.4562507,1.2924534
0.023156844,7.92015,9.048514
-38.836666,128.79608,136.0008
37.44778,24.43526,25.651701
-30.888268,109.93875,116.720924
-3.1035929,31.298098,35.13242
0.866439,2.4055443,2.402087
2.3094966,-1.6222585,1.6457127
-56.26374,166.14368,173.60483
1.5853404,-1.4849377,1.1892502
2.1758616,-0.6653235,1.8035935
-24.255735,94.30781,100.93679
-3.1113532,31.340168,35.18003
0.42713565,-0.075865775,0.8643776
-1.8214515,25.28586,28.696405
2.3643954,-2.1143308,1.5860445
-22.86051,92.31479,99.36709
-21.227509,88.106445,95.0322
-6.091283,43.32837,48.032692
-3.3993304,32.55887,36.473488
-63.02493,180.7556,188.52234
-0.44497398,16.639444,19.188013
0.8039727,2.2136528,2.2488685
-4.5368156,36.398453,40.318607
-93.44133,240.5939,248.30006
1.4846444,-1.0672333,1.3262067
-0.06450284,5.365265,5.9684386
-3.9866853,33.8695,37.51386
-0.30748877,13.515435,15.49093
1.8930182,-1.776292,1.359138
-23.632538,93.19156,99.93253
-120.20808,287.899,294.18103
-1.5687565,23.391722,26.477137
1.3650701,-1.2234147,1.0913131
4.2334557,3.8951702,4.7682037
-2.0601256,25.226755,28.254646
-22.775553,90.32013,96.767685
-5.0639215,39.232014,43.584953
-0.5132639,14.871798,16.991404
-0.21433005,2.8241568,2.9407809
1.8023591,-0.7066143,1.5977459
-13.284133,66.21548,72.21039
-15.847121,74.07115,80.59826
4.6190023,3.1970232,4.7272654
-49.95983,153.06662,160.4906
-6.8943653,46.204998,51.099056
-37.820797,127.41047,134.8884
3.2101076,0.5532448,2.8776104
1.8061041,3.48612,3.242167
-0.14111131,10.567059,12.092896
-5.501,40.666954,45.049606
-65.92115,186.44592,194.17693
-9.654405,54.15964,59.18957
-0.053098075,8.273933,9.423792
0.5077912,0.7591335,1.2382624
-28.702694,106.25592,113.461555
1.152108,-0.9545376,1.0905019
-52.756462,159.28647,166.85341
-0.023610324,7.4917107,8.51106
-50.12831,154.43695,162.19429
-9.136887,53.54188,58.836132
-0.16996047,10.814557,12.371984
-0.23683098,3.0319471,3.1813228
-0.039274774,6.372843,7.1872725
-4.208614,35.07465,38.89809
-0.77138346,18.84666,21.585712
1.0119178,-0.8541185,0.9046151
-0.035137013,10.711639,12.309844
-0.80802006,19.370716,22.23487
19.729725,15.600601,15.490287
-4.7227664,37.46013,41.55491
1.0216864,-0.7710437,1.0833037
1.051607,1.3095468,1.9570358
6.041883,7.7533994,6.809038
9.078288,7.8050413,8.407363
3.0376637,1.1347057,3.0204542
-0.34986216,1.6665592,1.5596914
-79.86282,212.72108,220.0179
-0.24852139,2.2182653,2.207375
-1.5578388,24.257477,27.719475
-3.9780207,35.328545,39.542126
-1.1219523,21.293985,24.328484
-0.37648702,11.604647,13.195805
2.4916112,-0.68568224,1.9708153
-40.80861,133.24219,140.50674
-66.86345,188.57642,196.38806
6.504959,4.9791718,6.4481916
2.1047597,-1.6988376,1.5184776
-0.1947394,5.2130938,5.7145996
0.20855145,0.32753477,0.888205
-5.518286,40.460026,44.74714
0.35217255,0.18594556,0.88717175
-101.94758,255.5704,262.76978
-26.677832,100.25703,107.005104
-1.6615185,23.378094,26.323595
-19.700909,82.73678,89.067696
-22.924885,91.223946,97.85829
-0.2663053,2.4192803,2.4503193
1.4761633,-1.3673947,1.0983635
-0.89627326,20.370857,23.493345
-14.13832,68.976944,75.19297
-1.2151061,22.054285,25.231108
4.6874995,4.0464396,5.0937796
-0.47289613,1.4662087,1.3012837
-0.25540668,12.902849,14.793653
-0.2277498,13.015877,14.939254
-81.86462,217.88866,225.58257
2.6004565,2.5247304,3.31458
-5.602765,41.42184,45.967747
-43.21539,138.62073,145.95868
-114.28649,277.68665,284.3346
-0.13053897,5.2839704,5.8831205
-5.3663454,40.59147,45.099026
-6.6985617,44.70563,49.26338
-1.5575721,22.281492,25.085878
-0.20814112,12.106001,13.8767
-4.4672933,37.083057,41.34598
40.114746,27.301468,27.260607
-9.052249,52.061516,56.916157
-1.0418943,20.321583,23.137056
-0.117295824,8.36899,9.508987
-89.38376,233.1662,241.03305
0.15288344,0.62054163,1.0283778
-0.16826993,3.7219477,3.9890916
-83.75524,221.82362,229.58904
1.2686538,-1.116014,1.0348893
-0.075817235,1.0013708,1.0792235
-0.22947922,10.007887,11.393917
-13.562309,67.808754,74.11272
-1.7292163,24.729528,28.068663
2.7789643,0.3975975,2.5816207
-0.2459729,2.200575,2.1877332
-0.2692657,1.8176,1.7337933
-0.18419924,13.246382,15.230355
-4.2858076,36.163647,40.303764
-4.15743,35.543674,39.609573
8.527152,8.491437,8.248933
-21.250908,87.50373,94.207535
-2.0451748,25.571722,28.738834
-36.84669,124.36962,131.54655
-4.3647747,35.102726,38.74439
-22.972288,93.349625,100.66235
-4.9674287,39.172577,43.61667
-34.660084,119.23259,126.30367
-5.8167963,41.62923,46.013462
-0.26550868,11.74714,13.42825
-114.58779,279.87607,287.0409
-14.788801,69.11034,74.826385
-6.821429,45.462276,50.16475
2.845655,-0.018688634,2.4441907
2.0777354,1.5499765,2.6414702
-2.5298972,28.424603,31.96119
-1.2781451,19.910736,22.489523
-0.23732504,1.2959762,1.2090547
-1.1515989,20.438742,23.181255
-49.932194,153.50815,161.09514
-9.602194,55.586193,61.162422
2.851476,-1.953875,1.8784348
-0.26503703,11.170756,12.7494955
1.2773921,-1.1291894,1.0342833
-0.06293883,4.5699615,5.0164356
-0.14411357,5.2126164,5.7983985
-0.18479425,3.149422,3.3225138
2.3828337,0.4582852,2.3874853
-0.21973833,10.830941,12.369244
-0.26359323,2.3149023,2.325548
70.933014,39.379566,42.80606
-89.82897,232.36884,239.69824
-22.336136,90.82974,97.79533
-0.074160986,5.243515,5.829178
-0.5265561,17.368683,20.01799
2.4508977,-0.87484664,1.8960162
-57.842827,170.28635,178.05013
-74.7639,203.93727,211.6445
-1.2779362,21.955788,24.975859
-19.678843,83.59035,90.22753
-1.4677731,23.38702,26.638817
3.8551514,-0.74833786,2.6797743
-0.26597926,5.944713,6.6892176
-1.217021,19.237623,21.74095
-0.2030356,3.0010614,3.1362123
-0.080038466,8.735789,9.958125
-0.14047658,12.904658,14.847746
-0.21708328,14.344636,16.61694
-0.84555334,15.994376,18.15524
2.0269568,-1.307009,1.5667641
1.8639437,-1.8615791,1.2164394
2.7919862,0.22794268,2.5180457
-17.973269,79.07167,85.55549
18.821999,15.961995,15.045709
-25.084614,97.229706,104.19469
-37.09708,126.18222,133.7775
0.0038855001,7.3116746,8.309299
44.926643,27.097372,29.525839
-0.1972377,4.0502453,4.3607364
-0.21180195,13.674463,15.721721
2.215014,-1.9751717,1.5277008
-0.25082403,4.077243,4.444321
-45.920803,144.7358,152.1988
-8.862405,53.042866,58.42087
1.4275838,-1.2956072,1.1243327
4.480237,5.0298643,5.3482857
-0.042047717,6.41535,7.2288094
-0.07533652,8.917188,10.17439
-5.3467684,39.803013,44.041775
-0.25033215,2.8649325,2.9819205
-5.568999,40.316628,44.494396
-78.17204,209.67285,217.06042
-12.773802,65.161446,71.23178
-0.25834203,14.644621,16.878134
-0.07610079,9.840139,11.263731
-0.2628687,7.2431655,8.252508
-26.285929,99.89232,106.82024
-0.18992153,2.6211867,2.6791196
-0.6006663,17.567324,20.143726
-0.73301536,16.70629,19.044527
-0.38053557,4.846271,5.37854
2.2440295,2.860955,3.2452135
-2.8752697,29.989557,33.634907
-0.22035328,14.203621,16.3722
-5.4187093,40.088737,44.351326
-0.20332488,3.344592,3.5599701
-28.005978,102.48594,108.96206
1.7365733,-1.6762747,1.1946851
-59.16324,173.46399,181.39049
7.950916,6.7175364,7.579794
-4.412472,36.615173,40.76891
-4.9181957,37.623188,41.54807
-0.37159014,1.7269331,1.6313952
-4.343142,36.93219,41.29227
-31.14014,111.54783,118.677284
23.406445,16.46025,17.571756
-5.5878468,41.612553,46.245377
37.680344,26.336535,25.977589
0.41069445,0.011195868,0.916638
-53.012123,161.61263,169.76627
0.035688367,0.83189434,1.0502074
2.796041,-1.3387729,1.9619256
-0.10088048,8.235413,9.313497
-91.48074,236.40764,243.99828
10.064377,8.740506,9.125829
1.7836013,-1.0479403,1.5034695
-43.862045,141.00784,148.67787
-71.31785,198.1436,206.18358
-0.28511614,10.72598,12.184696
3.0009904,-0.9225823,2.160643
-94.458084,242.29677,249.91272
-50.293114,153.85521,161.3108
-9.013661,52.204372,57.145237
-0.023224667,0.66024965,0.9992267
-0.44944766,12.773359,14.552832
-0.14162886,10.154163,11.605718
-3.009197,30.837585,34.62533
-40.814583,133.26758,140.53625
-14.674676,70.33555,76.56504
2.1513977,-1.3314185,1.6258594
-36.562454,125.24714,132.92119
-2.7592661,29.464941,33.07232
-9.335064,54.220657,59.5674
-41.895233,136.65149,144.26994
2.3654099,-1.3225541,1.7400081
-0.49451444,12.497001,14.174099
-0.2471739,2.8877926,3.0091863
4.4144144,4.1876664,4.9872513
-3.2245884,31.911003,35.815277
-145.81267,333.74792,339.21762
10.273986,8.266182,9.159353
-0.386832,16.40694,19.02694
-8.078154,48.69832,53.296665
-1.096209,21.303455,24.39721
-0.23330542,11.32433,12.944612
3.0901954,-0.056680217,2.5585911
-1.8979331,25.244143,28.502287
1.2286632,-1.0743959,1.0211296
22.225983,16.841745,16.996946
-27.083788,103.0566,110.430374
-17.29527,77.38232,83.84504
-0.62915635,17.753857,20.34606
-1.8246325,24.42275,27.49922
-21.71626,89.05617,95.91434
-2.0346003,27.193731,31.04098
-15.367213,71.46732,77.505424
-0.08966076,6.5358744,7.343178
-32.8172,115.188965,122.2784
-2.816983,29.523006,33.067657
-1.6977059,21.151604,23.68402
2.4442358,0.5995641,2.4774632
-2.4015834,27.424305,30.753149
1.9735168,-1.9727007,1.2708137
-0.28070918,1.9101682,1.8469789
1.6576691,-1.5859779,1.1557512
1.9666451,-1.1715258,1.5687262
-97.62859,248.72395,256.42078
-33.7896,116.800156,123.70487
-76.76008,206.67436,213.99261
2.3991387,-0.0881435,2.1793044
-0.8039205,19.529837,22.473469
3.7236722,-1.3134711,2.4352107
-0.13680357,1.0345825,1.1398753
0.6350617,-0.3311053,0.8930205
-28.955055,105.0012,111.59555
-0.1273045,5.5913777,6.2534056
-21.505697,88.77766,95.70889
-7.399091,47.177692,51.905666
-118.37648,286.47626,293.42624
2.6714895,4.5877147,4.148336
-30.12883,109.3926,116.56457
-24.714243,95.89402,102.69853
1.8261032,-1.7756478,1.3171445
-19.029148,81.665,88.17326
-3.0948188,31.351458,35.219585
-0.10760794,8.298231,9.4295
2.1554394,-2.1922343,1.3797313
-0.35231167,1.7177739,1.6233648
-89.58452,232.63101,240.1989
-0.46865198,15.363042,17.58965
-11.795316,61.981388,67.80625
-0.45302328,1.5252787,1.3772987
2.273447,-2.340741,1.4491694
-22.024244,89.78304,96.6424
4.0358353,-0.7720369,2.7751353
-0.13658482,4.9479938,5.4787016
-0.543275,17.084513,19.592085
-1.0089316,20.72033,23.741749
-0.15227067,9.442366,10.761307
-3.6624055,32.350624,35.830994
-9.375283,53.59771,58.68909
-10.490056,57.685303,63.182133
0.5035324,0.13645288,1.0115875
-0.05956971,6.0353875,6.7234144
-27.059895,102.73028,110.01309
-15.037855,70.35522,76.288155
2.8861885,1.7522839,3.1751935
-3.1911848,31.158113,34.812683
14.387869,11.704602,12.020738
-0.6507327,18.31248,21.069094
-74.703415,202.89442,210.30345
1.5665425,-1.4615504,1.1855155
0.80756855,-0.5492853,0.90510106
-11.437796,61.95757,68.0887
5.1559668,2.2720332,4.68845
-0.33632064,3.2460873,3.4693382
-7.4438977,48.838764,54.114677
-0.1658906,1.1830727,1.1873966
-0.10268236,8.10397,9.202035
-10.640744,57.404934,62.669193
-4.1904745,35.5665,39.5994
-2.1594539,25.866924,28.980005
-0.0785865,5.894172,6.5964847
-3.6080656,34.095634,38.32429
-0.22302338,10.963944,12.524534
-4.7305613,37.58468,41.716778
-0.2971274,1.3706497,1.2179812
-0.036449842,10.135027,11.628916
1.1081885,-0.80049884,1.136135
-0.30853215,14.482739,16.6285
1.0837891,-0.8955558,0.97347695
2.1977944,-1.0639856,1.716255
-2.222299,27.284262,30.845572
-1.7369477,24.567574,27.821867
-11.768257,61.527527,67.21956
-0.14069572,4.385525,4.8012223
-4.098792,35.90865,40.188583
-6.4274898,44.43573,49.181038
-4.564387,37.20333,41.392696
-0.4798127,1.3586065,1.1735914
-1.256555,22.130613,25.25107
-3.5134456,33.58304,37.741104
-0.45107153,16.515379,19.000315
18.174084,11.923631,14.149721
-1.4185556,23.459286,26.845919
-107.3708,265.64133,272.70193
-0.07312801,5.474036,6.0999174
0.2240718,0.3904912,0.94561255
-3.4899483,32.527905,36.306458
-2.7815003,29.76088,33.454033
-26.822285,100.95878,107.83083
1.5169356,2.0091295,2.5037248
-10.360864,56.93083,62.282135
-7.111464,46.146305,50.79642
-0.23789477,10.122834,11.525349
-3.0996237,31.202408,35.004482
-19.901148,84.121056,90.75941
-14.415574,69.32203,75.42271
2.6983788,-1.5383074,1.8681151
-12.659599,62.855278,68.231895
-0.20420915,13.983267,16.109056
-0.84247375,19.909712,22.94214
-0.8254202,17.58635,20.034708
-0.08738478,12.199244,14.13331
-26.850899,101.674515,108.76437
-0.2090053,12.774003,14.6629715
2.283269,-1.1337312,1.7437335
-0.23328209,3.4156733,3.6079814
-1.5349747,23.969168,27.34749
-28.557016,105.00288,111.90053
-7.336683,46.65988,51.2658
0.13879593,0.3505932,0.86429495
-141.95966,325.7181,330.92563
-2.1323016,25.652481,28.72865
-30.943106,111.22129,118.389854
-0.072627164,10.943643,12.567072
-6.085727,43.089268,47.71253
-13.345499,65.76189,71.5491
-28.310873,106.861404,114.56843
-20.964352,86.58344,93.20456
-14.357477,68.72246,74.66713
-0.047660418,5.7044063,6.343458
-0.26698843,2.0402675,1.9979371
-3.0556357,31.20413,35.07036
-16.481876,75.68082,82.23196
-0.036268823,7.258598,8.154987
-21.277065,87.37579,94.01566
-41.0038,134.45848,141.98537
0.6263973,-0.320759,0.8907076
1.0081444,-0.80174464,0.9533247
-0.052448563,11.504146,13.236853
-2.6356244,28.525885,31.941063
-0.3054977,4.204966,4.6031294
-35.152767,121.72708,129.26414
-4.115648,34.501205,38.223274
-0.6937283,16.200535,18.46879
4.376311,0.6209434,3.558797
2.3300364,1.6046996,2.8051655
-2.3100414,26.700176,29.896772
19.903637,14.5554905,15.444228
-19.28027,82.68256,89.332954
-0.11307607,10.430911,11.944635
-275.87225,548.22986,546.9513
-118.70221,285.22247,291.57028
-0.008515701,10.365931,11.913515
-0.24870622,11.501914,13.146935
-18.572327,80.24649,86.64316
-58.40686,171.33772,179.07132
5.3109293,5.3819346,5.9071608
8.891583,7.7198358,8.287356
0.32939383,0.35389245,0.94115424
-6.963797,45.689964,50.327454
-5.3965,40.259624,44.61035
-21.364582,86.78121,93.15105
2.741101,-1.0004736,2.0177681
28.037004,19.772467,20.418955
-13.824024,66.46372,72.08559
-0.09890316,0.74831045,0.9969109
15.697244,13.703872,13.0216055
-1.2094084,20.36275,23.057962
-12.146806,63.379803,69.37982
-0.1645664,11.4381,13.109313
-0.16824397,4.1247396,4.490241
-0.16788211,10.006601,11.42018
-0.11189707,6.2091737,6.996436
2.7346964,1.5148828,2.9979641
1.0455806,-0.8114421,0.98205155
-5.721804,40.725533,44.88388
-2.7422915,28.646885,31.951048
-1.3807814,22.731821,25.867762
0.9316287,-0.43556666,1.1174866
-0.0011892766,10.415166,11.974791
21.69995,15.813234,16.578604
-1.3943579,21.90884,24.749796
-39.455296,130.16888,137.38379
2.6209328,4.539129,4.101277
-0.30589506,1.4189132,1.2605516
-2.9718645,30.568005,34.302704
-29.703007,107.508545,114.373436
-0.15876102,4.207571,4.5888295
0.6804999,-0.26413244,0.90770036
14.071927,12.418086,11.93914
-0.9691622,20.518812,23.538803
-88.730835,230.47667,237.88844
-2.3613827,27.62076,31.094267
-0.42267182,14.376181,16.450579
-2.750664,28.707184,32.023125
-0.4946755,14.501003,16.564066
0.73320174,-0.41688704,0.8943099
-12.920128,64.955894,70.83001
-1.8714904,25.351648,28.700068
-0.51431024,16.06426,18.39263
0.49163416,0.010181919,0.96571183
-32.420265,114.73435,121.96786
-8.814047,52.558155,57.811604
0.4877002,0.044215366,0.8830108
-18.488882,77.442276,82.95689
-0.21415585,3.3306067,3.5382931
1.7435199,-1.6975663,1.1789352
0.8577214,-0.574212,0.919644
8.506855,7.0923057,7.9598894
-5.112184,40.171783,44.817898
10.056022,8.965924,9.161
2.4849398,-0.15796112,2.1957183
17.717741,14.496732,14.245028
-0.15583101,13.037211,14.99691
-0.17160168,10.30539,11.770929
-0.08821518,7.2601795,8.259679
2.2008593,-1.7264243,1.5674021
2.152583,-0.3980999,1.8916457
-4.720713,36.745537,40.57561
-0.2582984,2.4307551,2.4636366
-2.8248467,29.937975,33.637455
-0.48466477,1.2837126,1.0936196
-1.4630302,21.649595,24.406143
-32.34973,114.07401,121.14032
-7.1312127,46.995712,51.929947
-0.12751496,4.8388834,5.346307
-2.1792536,26.906137,30.381191
-0.07068526,7.3328147,8.264533
-0.5192274,15.4383745,17.654682
-0.12581956,7.4601655,8.5032
-0.10562331,10.265845,11.753191
-1.7666465,24.921701,28.275026
1.3535292,-1.1181382,1.2213027
2.1288085,-1.7959077,1.5133663
2.3760107,2.9695575,3.3612676
4.396928,5.385211,5.405417
0.6567913,2.9895084,2.5591063
-1.2619153,21.198023,24.000614
0.36806646,-0.008772567,0.8353045
-5.572475,40.087135,44.176876
-0.54824847,17.138985,19.657114
14.06005,12.335532,11.921349
-8.348365,49.192665,53.70523
-12.510752,63.383183,69.06916
1.6609921,-1.4541202,1.3170128
